"EP_Plotid","EP_Plotid0","GP_Plotid","GP_Plotid0","clim_var3_median_19007_20240102","clim_var4_median_19007_20240102","clim_var6_median_19007_20240102","clim_var7_median_19007_20240102","clim_var8_median_19007_20240102","clim_var10_median_19007_20240102","clim_var11_median_19007_20240102","clim_var12_median_19007_20240102","clim_var13_median_19007_20240102","clim_var14_median_19007_20240102","clim_var15_median_19007_20240102","clim_var16_median_19007_20240102","clim_var19_median_19007_20240102","clim_var20_median_19007_20240102","clim_var23_median_19007_20240102","clim_var24_median_19007_20240102","clim_var25_median_19007_20240102","clim_var26_median_19007_20240102","clim_var27_median_19007_20240102","clim_var28_median_19007_20240102","clim_var29_median_19007_20240102","clim_var30_median_19007_20240102","clim_var31_median_19007_20240102","clim_var32_median_19007_20240102","clim_var33_median_19007_20240102","clim_var34_median_19007_20240102","clim_var35_median_19007_20240102","clim_var36_median_19007_20240102","clim_var37_median_19007_20240102","clim_var39_median_19007_20240102","clim_var40_median_19007_20240102","clim_var44_median_19007_20240102","clim_var45_median_19007_20240102","clim_var49_median_19007_20240102","clim_var50_median_19007_20240102","clim_var1_mad_19007_20240102","clim_var2_mad_19007_20240102","clim_var3_mad_19007_20240102","clim_var5_mad_19007_20240102","clim_var6_mad_19007_20240102","clim_var12_mad_19007_20240102","clim_var13_mad_19007_20240102","clim_var14_mad_19007_20240102","clim_var15_mad_19007_20240102","clim_var19_mad_19007_20240102","clim_var20_mad_19007_20240102","clim_var21_mad_19007_20240102","clim_var23_mad_19007_20240102","clim_var24_mad_19007_20240102","clim_var29_mad_19007_20240102","clim_var30_mad_19007_20240102","clim_var32_mad_19007_20240102","clim_var33_mad_19007_20240102","clim_var34_mad_19007_20240102","clim_var35_mad_19007_20240102","clim_var36_mad_19007_20240102","clim_var37_mad_19007_20240102","clim_var38_mad_19007_20240102","clim_var39_mad_19007_20240102","clim_var41_mad_19007_20240102","clim_var42_mad_19007_20240102","clim_var43_mad_19007_20240102","clim_var44_mad_19007_20240102","clim_var45_mad_19007_20240102","clim_var47_mad_19007_20240102","clim_var50_mad_19007_20240102","clim_var1_min_19007_20240102","clim_var2_min_19007_20240102","clim_var4_min_19007_20240102","clim_var8_min_19007_20240102","clim_var9_min_19007_20240102","clim_var10_min_19007_20240102","clim_var11_min_19007_20240102","clim_var13_min_19007_20240102","clim_var16_min_19007_20240102","clim_var17_min_19007_20240102","clim_var18_min_19007_20240102","clim_var20_min_19007_20240102","clim_var21_min_19007_20240102","clim_var22_min_19007_20240102","clim_var23_min_19007_20240102","clim_var24_min_19007_20240102","clim_var25_min_19007_20240102","clim_var26_min_19007_20240102","clim_var27_min_19007_20240102","clim_var28_min_19007_20240102","clim_var29_min_19007_20240102","clim_var30_min_19007_20240102","clim_var31_min_19007_20240102","clim_var32_min_19007_20240102","clim_var35_min_19007_20240102","clim_var37_min_19007_20240102","clim_var38_min_19007_20240102","clim_var40_min_19007_20240102","clim_var41_min_19007_20240102","clim_var42_min_19007_20240102","clim_var43_min_19007_20240102","clim_var44_min_19007_20240102","clim_var46_min_19007_20240102","clim_var47_min_19007_20240102","clim_var48_min_19007_20240102","clim_var1_max_19007_20240102","clim_var2_max_19007_20240102","clim_var5_max_19007_20240102","clim_var7_max_19007_20240102","clim_var9_max_19007_20240102","clim_var11_max_19007_20240102","clim_var12_max_19007_20240102","clim_var14_max_19007_20240102","clim_var16_max_19007_20240102","clim_var17_max_19007_20240102","clim_var18_max_19007_20240102","clim_var19_max_19007_20240102","clim_var20_max_19007_20240102","clim_var21_max_19007_20240102","clim_var22_max_19007_20240102","clim_var23_max_19007_20240102","clim_var24_max_19007_20240102","clim_var26_max_19007_20240102","clim_var27_max_19007_20240102","clim_var28_max_19007_20240102","clim_var30_max_19007_20240102","clim_var31_max_19007_20240102","clim_var34_max_19007_20240102","clim_var38_max_19007_20240102","clim_var39_max_19007_20240102","clim_var41_max_19007_20240102","clim_var42_max_19007_20240102","clim_var43_max_19007_20240102","clim_var44_max_19007_20240102","clim_var46_max_19007_20240102","clim_var47_max_19007_20240102","clim_var48_max_19007_20240102","clim_var49_max_19007_20240102","Shannon_25067_2"
"AEW1","AEW01","A18422","A18422",-0.0434598792344335,5.81993535626679,-0.0514877680689101,3.32195549272001,-4.35606449376792,-8.74078931752593,3.92874463461339,-2.32027049176395,-3.24415300507099,-0.661847717128694,0.814065570011735,2.45395128615201,-3.82815015967935,-0.177568416111173,3.35991058964282,2.45923700742424,-5.65602623391896,-2.49691615346819,-0.602039373479786,-0.603333530016243,2.98674250021577,-6.97107953950763,0.162109090015293,-5.78343380242586,-3.95223713945597,6.94271075539291,2.28583707008511,-3.1807143939659,-7.76695151813328,7.9508134489879,-2.4686025083065,4.70917019527406,6.72336434945464,1.03825638536364,4.34817572124303,11.8890944961459,9.43069567438219,9.53651041258126,8.80841693840921,7.16909356415272,10.0375303812325,6.41627663280816,5.35343148279935,9.02383295353502,8.1076448364183,14.6573102008551,7.15681553818285,13.6335931625217,10.1933399355039,8.59348204918205,10.4292315617204,4.03751749079674,10.8979845466092,10.4440407827496,11.5644258819521,8.6808450706303,8.78703546244647,13.4471943508834,8.43963691033425,8.46248795744032,5.78443493694067,4.16494157630953,5.40845653507859,9.70739158336074,10.4700036393479,6.14828604739158,-19.8719294555485,-17.8494626842439,-18.8720285985619,-19.3567401729524,-16.3554414361715,-19.5996797829866,-16.2621823512018,-18.5148420650512,-16.2244713492692,-14.6708817221224,-10.872027920559,-19.8883722443134,-17.6707973144948,-12.4813179206103,-18.7968409620225,-19.621353475377,-19.7930097486824,-13.0466303788126,-19.8557429015636,-19.6689578425139,-17.9490345530212,-18.8723820447922,-18.9537229016423,-18.2540462724864,-18.3721437584609,-19.1736892051995,-18.610429931432,-19.6640889625996,-16.2340130098164,-15.6096393335611,-11.7962673958391,-12.2019090037793,-18.6667609307915,-18.4055300988257,-19.4388053193688,18.9140647649765,14.5732289925218,17.5789192784578,18.0090720485896,19.6771808806807,19.5576061587781,17.5889380741864,19.9395601637661,16.7883463948965,15.9491913206875,18.0367162637413,18.8062949758023,18.7300538364798,18.9489983487874,19.1928952746093,18.9992722403258,18.4324372280389,13.0292782280594,18.0979153513908,15.2268367633224,18.7424249853939,19.7913175448775,19.3603401165456,17.5861703883857,17.0898319128901,17.1966583933681,18.6130236554891,19.0376111585647,17.8300129249692,19.3113144673407,17.4888700712472,19.6577348560095,13.2763066329062,7.28432899040074
"AEW2","AEW02","A20965","A20965",1.79811083711684,-5.46258168295025,8.24234566651285,-8.10303463134914,-6.93086632993072,4.64752321131528,-0.0296071730554101,-6.01285780780017,6.52094934135675,5.00823432113975,3.97943445015699,-0.3150518424809,-0.643953289836646,-2.47008590493351,-1.0176295042038,-0.919796563684939,-5.93045074492693,-2.06520356703549,0.511377756483854,-3.35413462948054,3.50319628138095,-1.54972929041833,3.87501978781074,9.6312068682164,1.31178436800838,-5.59725065715611,-0.522075444459914,5.671905586496,0.972173833288255,2.36250004265457,1.42644291743636,3.52371833752841,3.08161673601717,-2.74004618637264,-1.2024914380163,8.80851699970664,9.90843577776104,8.133097672835,5.97784788347779,8.3395303599536,6.27675282768903,4.30097500327975,9.4981811894104,6.24729373026639,14.5480985194445,7.32008340768518,9.77588105015457,11.115951333195,8.61301339231432,12.8215821413323,8.48629634827375,8.30700548831375,5.54094456601888,7.65587150584906,10.536648016423,8.47389054950325,6.42564606852829,10.6843757024035,8.02966556046158,9.28401557262984,13.513753907755,11.9811917375773,10.6281941290945,10.6934888008982,9.11226574331518,6.48027878254652,-10.0757337920368,-17.4037397187203,-18.3589972928166,-16.2831171136349,-15.5353909824044,-14.0022664424032,-18.3283184934407,-9.40605617128313,-17.2774287685752,-19.814993692562,-11.5447759442031,-19.0136316977441,-19.8492546845227,-17.7656374126673,-17.8254463989288,-19.1503750253469,-17.7418985776603,-15.2247443981469,-18.8604730367661,-19.2443243786693,-19.5084459520876,-16.1747935041785,-19.3503828067333,-19.9302738532424,-19.7013539075851,-19.0429779328406,-19.7510197386146,-18.3202048204839,-15.8027792535722,-19.615331646055,-19.5280011091381,-16.1388099566102,-18.6639010068029,-19.1708517260849,-15.142861828208,19.3249842151999,19.6251528337598,19.9452798161656,18.2724577374756,18.7288014125079,16.7172370757908,19.2068097181618,17.253043493256,19.7334159817547,18.4044841304421,19.5479780528694,17.5474630389363,15.8362855575979,17.4317212402821,17.3558526393026,18.3898682612926,19.0824302379042,17.909183492884,16.0481531266123,17.6257247850299,13.6422591749579,14.2111010663211,14.9430673755705,15.0088951177895,17.8279669396579,19.7384466882795,17.2153510339558,18.12549428083,19.8850423656404,18.9321637246758,19.3134307768196,19.3203427921981,15.3371255006641,7.28741030216404
"AEW3","AEW03","A21613","A21613",1.33140183985234,0.66144097130746,-2.45316636282951,-1.64962721057237,-2.84525217022746,2.3291004402563,2.11443325038999,3.19724733475596,-0.864715049974621,4.47357798460871,2.52053145784885,-5.20191141869873,3.21310259401798,2.52596695441752,2.17317834030837,-7.23765635862949,-0.523726921528578,-4.86415552906692,0.0672178389504555,-0.60506117064506,-5.00043901614845,-1.67560578323901,4.63451378978789,-6.86063184868545,1.84647677466274,-0.634173224680125,-9.69948003068566,-4.15636470075697,2.31069506611675,0.664319549687205,5.62045550439507,2.87950891070068,2.09836059715599,5.82211042754352,-11.5459328703582,10.5651495512575,5.55220325477424,12.7386100031436,8.33055038005113,9.48951967060568,8.9184764958918,11.3467764575034,7.01941755134614,9.45859586820005,4.33276156894862,9.09923573955891,6.82294209022076,10.0071497960016,8.77050483599308,7.20853258855642,6.22031596954912,9.21224642544986,11.3285536877811,12.4137508962303,8.34838502109048,8.49804409779608,8.52133987937124,9.21769399195909,9.58852757699789,8.34084703121335,10.4866496333852,9.08852091524748,8.58875468373298,9.75772620178759,7.80657391995192,3.69280977640301,-19.337898446247,-16.9929244089872,-15.7747522275895,-18.3170003071427,-17.4152226001024,-19.3794934079051,-13.9612632617354,-17.8041170630604,-19.858134444803,-18.9885650202632,-18.6816370207816,-16.5159078128636,-17.3497319314629,-18.6608029995114,-15.4936359170824,-19.1044845990837,-12.7561350353062,-18.4580196999013,-17.7629807684571,-18.8049077894539,-19.9424467608333,-12.8993746917695,-19.6034888736904,-19.7173801064491,-19.9555200897157,-17.7790908981115,-19.5822468586266,-19.0393831115216,-16.8318318389356,-19.4617135915905,-13.7530657183379,-15.37517352961,-15.7954557053745,-15.627331584692,-17.3701289109886,12.1687589585781,8.96432723850012,15.3861261811107,19.1743997577578,19.5086229965091,14.9354045744985,15.2251544501632,17.008372368291,19.9923390336335,18.2468882203102,9.5065915863961,19.9397138878703,18.2356271706522,19.0795122552663,19.9941942282021,16.4933806285262,16.9699026737362,18.3053310122341,18.7715507019311,11.919467151165,18.9831116888672,13.8894349336624,18.5500936117023,19.78700151667,16.9885531533509,19.1210483573377,19.5680838823318,18.0209985654801,19.3135864753276,19.6705420594662,19.6656550560147,19.8734750598669,18.8540528621525,7.2788503508833
"AEW4","AEW04","A5276","A05276",-3.15030992496759,-3.18457421846688,-5.5646094540134,-4.81548898853362,5.74907794594765,-3.61526829656214,-3.53941495064646,6.79600837640464,-5.6324968393892,0.781135787256062,1.04890638031066,4.8104644054547,4.04090963304043,-4.41531913354993,-4.08689484931528,-0.632107043638825,-0.214179530739785,5.84075557999313,-5.45764246489853,-2.0000366307795,4.93157576303929,-2.00651538092643,15.2906670467928,0.2730100043118,1.29598143510521,3.15502524375916,-2.18519190791995,-1.85015631839633,-8.11979582998902,0.64742977265269,6.76646976731717,-5.42337712831795,4.50429549906402,4.53602231573313,1.26224545761943,5.74350104667247,6.70715812128036,11.4202375756577,6.70171309262514,11.7368731787428,8.5402940167114,10.061918143183,9.67777801677583,9.60609349422155,12.2772195236757,10.4966585850343,7.29350566398352,5.87762788869441,8.4369275579229,6.7159436875954,10.7997591467574,8.00560941454023,7.80183526221662,3.88200948480517,13.6049966933206,9.18992114719002,9.49261327739808,10.8307961048558,14.7874336782842,7.69689441192894,10.6259780516848,8.50179628934711,8.69085063226525,7.76505718473345,4.54347648192197,9.68705485574902,-18.2523539755493,-15.0636437814683,-18.4758324176073,-15.0131297297776,-17.9515374172479,-15.2947606053203,-18.07632076554,-17.4471576232463,-19.0440753754228,-18.1762650050223,-14.4027546420693,-18.4043474961072,-19.2306672222912,-18.4517015051097,-17.3809199780226,-17.9210775066167,-19.7736733965576,-15.7132931333035,-16.9290723837912,-15.6552619673312,-6.11278813332319,-19.6520126052201,-19.0948615223169,-16.923341229558,-19.4313013646752,-17.8173583094031,-19.2137361224741,-15.8888472989202,-17.8620141837746,-19.2858404293656,-15.8844948559999,-18.8861030898988,-10.2857110835612,-10.7182170078158,-16.8054299522191,13.4692497272044,14.6016943268478,19.3636845238507,19.2268864437938,17.8729750961065,10.5922092497349,17.2812971565872,19.6855276450515,19.4523789361119,18.8318423647434,19.4942435342818,16.5210399124771,18.4605281148106,18.9155000448227,19.5732382778078,14.4569907430559,16.1291995830834,18.9397810678929,10.1051626633853,16.6847649496049,18.8021590933204,19.750929120928,17.0774703938514,16.7391737736762,16.1120071355253,17.3538053873926,19.5475065149367,14.3251729104668,12.9672137834132,19.9169910699129,16.8248183373362,18.3960686344653,18.2697308715433,7.24962590515075
"AEW5","AEW05","A30591","A30591",2.86761455703527,-0.774657935835423,4.08655574079603,2.54372506868094,0.1533447066322,0.503537463955581,2.89214787073434,-4.68881579115987,-3.61146349925548,5.13307538814843,-0.465031657367945,2.77391451410949,-6.40317532233894,-2.74822365492582,-0.888754017651082,-6.26326124649495,0.409679161384702,-2.0149190351367,-1.29572868347168,0.246471287682654,-0.664230491966007,3.88194205239415,-2.6813427079469,5.44126438442618,-4.50641886331141,5.6857885606587,-4.69477478880435,-1.39848312363029,-0.43174983933568,-0.56826928630471,-3.2320632180199,2.14994843583554,-6.40121541917324,6.77588083781301,-5.4814492771402,4.8491162247956,9.35812622774393,4.39443856943399,5.9070224640891,9.71440883353355,4.85089423600583,7.85850753076372,8.52438513189554,10.0627683941275,8.85201326105745,10.4340489814058,5.3742522140965,9.03112942818551,5.98590670153499,10.6542219407857,9.0626905625686,7.70552341826261,7.56474858149885,6.4468370238319,11.8084114510566,6.18583277799189,8.69835669174791,8.93573538865894,7.59387522935867,7.43658639490606,7.61982605326921,9.16302610654382,5.20141076762229,7.33134306501596,11.2356094038114,7.34616466797886,-19.1153095848858,-17.1113565843552,-16.3824918121099,-18.1894890405238,-18.7125547882169,-18.4802681021392,-18.2407761830837,-19.3867999501526,-18.338704360649,-18.1208315305412,-18.2830089144409,-18.685441724956,-18.3549704402685,-17.6221909373999,-19.6534304693341,-19.9593275785446,-15.387032981962,-19.203432155773,-16.716961087659,-17.032288312912,-19.2348274588585,-19.952702075243,-19.3914575688541,-15.9319291077554,-19.7789966966957,-17.2578319441527,-15.263036750257,-19.1146035864949,-16.6237356793135,-17.1575525775552,-19.7630956210196,-15.8899558056146,-19.6893834974617,-19.8613530769944,-19.8083122447133,9.63006982579827,18.9837598334998,16.1356995068491,18.5128191113472,19.7378777433187,18.8226002920419,19.467234397307,17.4741311557591,15.7576495595276,19.6053529903293,17.5502572581172,15.6522518582642,17.8776279650629,19.6746741328388,10.6287217792124,17.2603680193424,16.5399285871536,16.7799918260425,19.2776913382113,19.0955494251102,16.6163078323007,18.4996740333736,19.7369100432843,16.3224269170314,17.1593232918531,19.876422258094,18.779033254832,19.3984191957861,19.9878583848476,18.4085559379309,14.2718543484807,18.6739782616496,18.5583453625441,7.26794847175908
"AEW6","AEW06","A35255","A35255",5.22298616822809,-0.13292910065502,-2.58560850750654,8.87877984903753,1.48555597756058,-1.80847514886409,3.94036957994104,0.085612796247006,-6.06241058092564,5.13046252075583,-2.44549820199609,-8.04439241997898,-4.45368922315538,0.612255707383155,-2.19031900633126,0.917140734381973,-2.45152277871966,-3.24490970000625,1.98015512898564,5.84698078222572,4.21083141118288,-3.45972612965852,0.935339662246407,-1.59562811255455,-4.13392650429159,-2.01389999594539,-3.81678766105324,5.08136147633195,-11.9123821146786,1.85940255876631,-4.45380656048656,-4.69847475644201,0.54904140997678,2.56162392906844,-0.400708341039716,11.4413516269996,8.07652143295851,5.69672093261036,6.88736739102752,5.89415349066258,4.89605021197349,7.00989305041733,10.2306614164263,10.6510263914242,5.59811568818985,6.94392968434841,11.943772174418,6.36184609029442,8.61828918103128,7.31193522922695,8.35912845563143,8.91105570364743,12.7389304572717,9.16636692825703,8.54804883245377,7.85827200394125,4.6603992395103,6.26178993843497,9.16358128655702,10.4569862550125,8.70888761244715,3.7885100301355,8.73021116945893,8.52170725818723,8.41345928143711,10.4902495071292,-19.4378137309104,-13.9205236174166,-17.9521988239139,-11.9277756009251,-18.2052800618112,-19.9958749767393,-17.1665097307414,-19.7098745871335,-17.1473934315145,-18.1254160776734,-18.835478676483,-11.6439248807728,-18.6334710847586,-14.7149540297687,-18.8361999113113,-14.4169025495648,-15.5979697685689,-17.2967243846506,-12.8885763417929,-14.4020088389516,-17.7744993660599,-19.1905256174505,-18.2497800607234,-17.7771799638867,-19.8426861967891,-17.5322899129242,-19.9663644097745,-18.6723698396236,-19.8678088840097,-12.8226313833147,-17.3897119704634,-17.3429069574922,-18.0575733631849,-18.564104763791,-15.6397254951298,19.2962926439941,19.9569873604923,16.6852946393192,18.6684713885188,13.3810750674456,18.5009348858148,19.1285734344274,17.5157757475972,15.8808003831655,17.8147936798632,11.712716082111,17.9335606563836,19.926985502243,19.3458394519985,15.8664483483881,18.3259355835617,19.2329814750701,19.2550584767014,14.2364407517016,18.9771673362702,17.8753327392042,16.5256766229868,16.5432828571647,12.355094878003,17.5029642786831,19.4659233186394,16.5007440373302,16.8372617196292,19.5519978739321,17.3272675368935,14.9027489032596,18.9341605268419,16.8196409009397,7.27161516606625
"AEW7","AEW07","A7321","A07321",3.90686544589698,-5.73681186884641,3.17393885925413,-13.520970470272,8.0788005515933,-7.15725709218532,4.2021216172725,1.4102608570829,3.10867879539728,2.21506120171398,4.57647250499577,-2.06046764738857,-2.57372977212072,4.39909725449979,1.14841666072607,5.05327777937055,-9.15292775724085,3.46666269004345,-1.66418589651584,-7.0719991857186,-3.14577954355627,6.06521636247635,8.44048503786325,5.77237362507731,-7.07616415806115,-1.57100776676089,5.34970779903233,6.81675159838051,-8.07980906218292,0.646907282061875,-4.1291893273592,8.17291303072125,-0.0276980316266415,-5.13701586518436,6.8343058694154,7.95894848648459,8.41056747827679,10.2811698848382,6.87660179566592,8.6680715531111,7.94064448680728,9.41164612304418,10.2393492870033,8.98735282011328,5.93108165543526,11.4990682387725,7.69046952482314,11.4289703825489,9.69896133989095,7.58597815409304,12.1873858384788,7.2290574759245,5.87630192749205,9.71066097263246,7.81189567875117,7.41692110430445,10.1636728504672,8.32957946229724,12.7659074123949,7.89401503745466,9.33315155096354,9.07340810634198,7.2082151658833,10.9210763685406,12.4194561736658,9.50325256679205,-14.192571612075,-19.5012337248772,-19.5100370328873,-18.3890999015421,-17.6596052665263,-18.2417969964445,-10.0309482216835,-19.9485606234521,-18.0030401330441,-15.188054041937,-18.293075542897,-16.0898258164525,-16.2249659094959,-19.2986739706248,-18.2187901157886,-18.9801052026451,-18.6957154795527,-18.0425772164017,-16.8099074997008,-18.1173564866185,-19.4654913898557,-15.093630803749,-16.1288290657103,-19.5534142106771,-17.9277649801224,-19.9929679185152,-16.7083839606494,-16.9231099635363,-19.9921115767211,-17.5503030698746,-16.0233517643064,-18.9245316945016,-16.0736688692123,-18.9994906913489,-15.5633512604982,14.2576558887959,18.2249223906547,17.2529967222363,19.2082781717181,18.654627231881,19.4180463813245,18.3190257102251,17.9893977660686,16.43938889727,17.6493247412145,19.6082964725792,13.6496780533344,18.8358160573989,18.5622689407319,17.4437258951366,17.8158360347152,19.0745074767619,17.3262994922698,18.2701926492155,16.2390609551221,18.7579999584705,16.5901080332696,19.0519327204674,19.5510639809072,16.5907923784107,18.8070767652243,18.3070950955153,18.6793738603592,19.5510377548635,15.7710406370461,19.3318994436413,13.9523101970553,16.139218211174,7.2662969723468
"AEW8","AEW08","A25660","A25660",2.3569633346051,-4.64649363420904,-9.57885483279824,4.55285225529224,0.877746604382989,8.25291471555829,-6.67287248186767,-2.84032150637359,-5.48028622288257,-1.12062440719455,4.8994021024555,-1.07315288390964,-1.74266929738224,2.26093767676503,-2.07206697203219,6.19168483652174,0.68256603553891,0.64486297313124,1.66718921158463,-4.90326378028839,-1.67161852587015,2.85663628019392,-8.57587900944054,-2.11375627666712,6.87817238271237,-3.8294679671526,-1.80641321931034,-3.87166768778116,0.994171239435671,-4.57339756656438,-6.67456176131964,-6.7727912729606,-1.36688992846757,-2.14479677379131,11.6381592163816,7.74678696412593,6.79482937324793,7.21522958949208,8.68611128535124,8.04933980107309,4.54237362369895,3.24142240919172,4.65423918329179,9.95425994507968,10.7368267513812,6.21036980301142,5.63319399952888,11.7318155104295,9.95362618472431,10.1991442777216,10.6527131050825,11.8316008662805,7.85968287847936,6.39283251017333,6.44212674349546,5.93541909009219,12.5927465828136,7.19522672239691,10.6070376699791,12.5610499735921,10.3771647578105,8.98404263891276,6.07159323059025,8.02186085376889,10.576234892942,7.58398714941,-18.1534479092807,-18.7101595941931,-19.723784700036,-18.0144667159766,-18.6789615359157,-14.8940776009113,-18.8943477999419,-13.6767488811165,-17.6704423874617,-7.18948328867555,-18.7445689644665,-16.1248108558357,-16.0597842745483,-19.5945568010211,-15.1391024887562,-15.6183302029967,-16.3618924934417,-19.4537829048932,-16.6964370198548,-19.5602018292993,-18.8951475825161,-17.2532879095525,-15.8214617520571,-19.8000504728407,-19.757941737771,-18.2283543329686,-19.7018518298864,-19.3812469765544,-19.1226445883512,-18.5312259942293,-19.6783335600048,-18.887400990352,-16.9161011930555,-18.527590977028,-17.7300693001598,11.8212990369648,17.0276229921728,16.2099609337747,19.9767063464969,12.9673428554088,15.4754340369254,18.5073421802372,16.5701625309885,19.8046223539859,18.2343606185168,19.6561717428267,18.6876160185784,16.5484721865505,17.9554552026093,15.661059813574,16.6461508348584,19.6285605151206,18.444606680423,16.0785679053515,17.6717225648463,18.7174968607724,19.218150889501,11.8876347225159,17.9931687843055,15.3539723344147,18.8458695542067,19.5066758524626,19.0763910487294,17.8242257796228,18.4526321850717,14.4951469451189,15.9645902086049,17.5710022542626,7.29015742909739
"AEW9","AEW09","A30535","A30535",1.40117472037673,-5.3690087934956,-1.1111092986539,-0.676622460596264,-9.60910660214724,-6.49103941395879,-1.51206894777715,2.62241006363183,0.196349928155543,-5.07621174212545,-1.74846655223519,-1.39853104948998,6.02795063052326,2.07541652489454,5.09645953308791,-2.0951657416299,-1.63101579993963,5.3371416637674,2.67031109891832,-5.5703309038654,1.89170161727816,-0.75329608283937,6.56887602992356,4.49687981046737,3.88601477257907,0.000843810848892013,1.78702960256487,2.64595835935325,-7.98907943535596,0.13760312460363,7.80993076507002,4.8299694666639,5.25970391463489,1.29515081644058,-2.88114877417684,9.17792888823898,6.85989786405117,9.30879826191812,5.75736860744655,5.70037506055087,9.1301566362381,5.17150436528027,11.0171178355813,6.61113529466092,10.4170011403039,8.82743740919978,12.7812255779281,4.01552758645266,9.14511954411866,8.45620930194855,7.01782080810517,6.73592030070724,10.720255584456,15.5942132137716,8.49224754143507,10.0744334002957,9.39502570778134,9.80092854239047,11.361729670316,8.5498053720221,7.88935224991289,9.78907230310143,7.03369238879532,8.97488269489256,6.28363753668964,5.1229436090216,-16.9317805580795,-16.1871106270701,-18.0254081077874,-19.2483124416322,-18.7141030281782,-17.7128517348319,-16.7699152603745,-19.7165220230818,-16.9048111606389,-9.30133291520178,-17.8108860459179,-11.4006219897419,-15.7562522403896,-18.6861138697714,-17.8181256633252,-17.2390235494822,-19.9847402703017,-18.4154201019555,-18.9108253177255,-17.3593471385539,-12.8667268529534,-13.9560626540333,-16.4826751779765,-19.0419838298112,-18.9958412200212,-19.8690363578498,-17.738963002339,-18.0716612003744,-16.8793673627079,-19.5056234393269,-17.1688167285174,-14.3750016391277,-18.1722163967788,-18.8261924218386,-19.5912062190473,18.9409422408789,12.0739692263305,18.984596952796,11.9324778020382,8.74589405953884,17.1982465498149,19.8171945102513,17.8136122692376,15.2606030739844,15.8948633819818,19.3278470821679,19.5671089645475,18.6720356252044,18.7625725474209,19.617969347164,16.4210304804146,19.674470378086,19.6898743975908,19.2204142734408,17.7173930034041,15.9866775292903,19.3341555353254,19.2313989810646,12.1499698422849,17.7963738702238,19.0715263783932,19.8808386083692,17.0512295886874,19.5400084089488,15.9522065427154,19.2183854989707,19.9338371306658,14.9583162274212,7.29344390497049
"AEW10","AEW10","A27281","A27281",0.139768943190575,-6.52567525859923,1.49351664353162,2.30429390911013,0.646486715413629,-3.60553164966404,-4.00517319329083,-1.64331706706434,-0.361283710226417,-0.975828701630232,-3.75636190641672,-6.38529781717807,-9.56392324063925,2.56258410867303,0.449107568711042,2.37974022980779,-0.23080892395228,-2.1858299896121,-2.90818575769663,-7.37280501518399,-2.26206959690899,-1.19068214204162,0.434032529592514,-2.25351717323065,-2.00741398148239,3.78575766459107,-8.2483819546178,-2.17828697524965,-5.53274069447071,5.87635317351669,-4.31812534574419,10.5753851635381,3.8029799843207,1.68466088362038,1.80243344046176,11.0494259884581,11.6038329340517,11.996446265839,7.00749164912848,10.0258185109124,8.51679613348097,8.70482329279185,5.40421536657959,10.4461924033239,8.26830556616187,10.7547560567036,7.63126851059497,6.2944042822346,5.70055506192148,12.1103672822937,8.753836103715,6.29008470103144,9.21099124476314,10.0153130246326,8.3694722596556,8.41895383317022,9.09056270495056,10.667690760456,8.45349286682903,7.87159085273743,13.0396353732794,8.67436627857387,5.63168948516252,6.32323071360588,11.3648710260168,7.19209019094705,-19.992976244539,-19.9017477501184,-19.9019874073565,-19.8613647557795,-18.5859316773713,-16.1174833867699,-14.9625428579748,-19.3905818182975,-18.7169990688562,-19.7697729803622,-15.774501087144,-14.3103279918432,-14.9659543484449,-19.0694949682802,-15.6259321980178,-18.7507746461779,-16.4646512735635,-19.0244250558317,-19.8736125230789,-19.2557084187865,-17.5394991692156,-17.8745679650456,-12.8684822190553,-16.1447927262634,-19.8053654376417,-19.3026697263122,-16.795754339546,-15.9959871508181,-18.6576616577804,-19.142865948379,-17.1506662480533,-18.7838468234986,-18.4676641225815,-18.5961430706084,-19.9864403344691,19.4951042719185,19.1588224098086,14.0225614514202,15.6668330729008,14.5370190311223,17.5794751476496,12.9331301618367,15.1003877539188,18.5624220781028,17.5007817149162,18.2030857168138,17.1064730826765,16.8335263058543,14.8019224312156,15.0361447781324,16.8330451659858,19.2732592485845,12.4974422343075,19.3861415237188,18.0444792192429,15.7673113793135,18.5634995531291,19.796788347885,19.1226561274379,18.2442163024098,15.0177026260644,19.8069120850414,17.2515369299799,19.8888713493943,17.6378448866308,19.7821779176593,19.5258510299027,18.5139417648315,7.27232767346957
